material_id,composition,wyckoff,thermo
b547890037b767b6b5781937c18667cc,BaF2,AB2_tP3_115_a_g:Ba-F,2
8ea1b7905f546a12528520c0d63889de,BaH4O3,AB4C3_oP16_26_a_2bc_a2b:Ba-H-O,2
b9c7a5a4904e59c894974c5fb80bf152,BaI,AB_tP4_129_a_c:Ba-I,2
5e444284c2ed0df301d6958603d3f5c2,BaI2,AB2_hP3_164_a_d:Ba-I,2
3695bbbbbf509ce9adaf8caad34f82ce,BaI2,AB2_tP3_115_a_g:Ba-I,2
14bb0718f8fbfafa633126edd45078cb,BaI2,AB2_hP3_187_a_h:Ba-I,2
bc7a3832f75a2067390ddb388d627243,BaMgPb,ABC_tP6_129_a_c_c:Ba-Mg-Pb,0
c70a55ae25e8c30950055de2bd1e2656,BaMgSn,ABC_tP6_129_a_c_c:Ba-Mg-Sn,0
5421877a74893199ef2b577d98c62d61,BaMnGe,ABC_tP6_129_c_c_a:Ba-Ge-Mn,2
78d397376df7d30b5a965992ae278372,BaSb2F12,AB12C2_aP15_2_a_6i_i:Ba-F-Sb,2
e09e47e6a2b2fb64e9e2abfdb5e42a88,BaSbSe2F,ABCD2_mP20_14_e_e_e_2e:Ba-F-Sb-Se,2
f56485da9f6581ff93aa925a19eeb075,BaTa2O7,AB7C2_tP10_123_c_agi_g:Ba-O-Ta,2
134f7ec60edafa5c1f990e6aedde45f3,BaTe2,AB2_tP3_115_a_g:Ba-Te,2
b7a412e854eb1435072945a7dd0ec98b,Be,A_oC4_67_g:Be,0
d53f47411078d94507c7aa7736a5cbf5,BeP2(HO)4,AB4C4D2_mC22_5_a_2c_2c_c:Be-H-O-P,2
9795ca0b50d880305240ba1fdb0cd63d,Bi,A_hP2_164_d:Bi,2
4ee391981496bdb0685e616c608c7115,Bi(HO)2,AB2C2_hP5_164_a_d_d:Bi-H-O,2
ffd868ed6d328d1c69ba7f71bdc55177,Bi2Mo,A2B_hP3_164_d_a:Bi-Mo,0
92b3dec0e2b904c80c4d01f002a85460,Bi2Mo,A2B_hP3_187_h_a:Bi-Mo,0
99b22ae4e651ca277ec3ca54e3d7ddff,Bi2Pd,A2B_tP3_123_h_a:Bi-Pd,2
f981a7e94d852c5bc74c1610d81a9ce1,Bi2Pt,A2B_hP9_157_abc_c:Bi-Pt,2
2fcadc35a72c59fc0c547da28de6ceb2,Bi2Rh,A2B_aP12_2_4i_2i:Bi-Rh,2
559560241d4bbba04f33ceb2d955f7e1,Bi2S2O,A2BC2_mC10_8_2a_a_2a:Bi-O-S,2
df82ed5d83394f5a8d58cfb64f742a06,Bi2S3,A2B3_hP5_164_d_ad:Bi-S,2
be175b616e542c0aab70b4685222a31e,Bi2Se2O,A2BC2_mC10_5_c_a_c:Bi-O-Se,2
a2c6ff7ba23116fa0e1c2d2ebcbc0043,Bi2Se2S,A2BC2_hP5_164_d_a_d:Bi-S-Se,2
f84912abc1c9d39702600ee72497b66c,Bi2Se3,A2B3_hP5_164_d_ad:Bi-Se,2
2c69210daea62005b83559cd6fce3f9d,Bi2SeS2,A2B2C_hP5_164_d_d_a:Bi-S-Se,2
1f475a9218f86d9c63fb9b0e237a9cfa,Bi2Te2O,A2BC2_mC10_5_c_a_c:Bi-O-Te,2
42d0f1ca5831b184d7cf1599ac60e969,Bi2Te2S,A2BC2_hP5_164_d_a_d:Bi-S-Te,2
9be58a381d50421f22a384b3b7dfdb3b,Bi2Te2Se,A2BC2_hP5_164_d_a_d:Bi-Se-Te,2
79b3f57a068b7986e13861aff9851334,Bi2Te3,A2B3_hP5_164_d_ad:Bi-Te,2
512e048f760b7d4bc62644969aac844f,Bi2TeS2,A2B2C_hP5_164_d_d_a:Bi-S-Te,2
97013d52682e56644a248c64b605ca8b,Bi2TeSe2,A2B2C_hP5_164_d_d_a:Bi-Se-Te,2
d34aed32fcab82cd3438ef275c81b4cd,Bi2W,A2B_hP3_164_d_a:Bi-W,0
d16119ebdef4c712975241ad8913e536,Bi2W,A2B_hP3_187_h_a:Bi-W,0
53285d8822d3e7cc8ca79da7fea882b6,Bi3IrO2,A3BC2_mP12_11_3e_e_2e:Bi-Ir-O,2
8d12b78ef16f018325cc026d8644650d,BiAsW,ABC_hP3_156_a_a_b:As-Bi-W,0
d11ea3f851c5718becb317044c1bd366,BiAsW,ABC_hP3_156_a_b_c:As-Bi-W,0
a1f0b423b51d36f8f096fb3fa347057a,BiBO3,ABC3_mP20_14_e_e_3e:B-Bi-O,2
ae9f0c0afa2358da8e207be0ecb97ad3,BiBr,AB_tP4_129_a_c:Bi-Br,2
614eaded27dacc2e7693e3d1dda2b6ab,BiBr,AB_hP4_164_d_d:Bi-Br,2
c48dbf537f976da2a80c0e0b377cfc3a,BiBr2,AB2_hP3_164_a_d:Bi-Br,2
b01209fa809008fd3d4a071c75e6caf6,BiBr2,AB2_hP3_187_a_h:Bi-Br,2
b3aa5ce0e1cfd6419c342b0a99418881,BiBr2,AB2_tP3_115_a_g:Bi-Br,2
57370ade8299195b88491ca85549a19f,BiBr3,AB3_hP8_162_c_k:Bi-Br,2
f9797112d7bf9709cfd973ce5e949270,BiBr3,AB3_hP8_189_c_i:Bi-Br,2
f0e9c1e58b0c178631de2f5a6d9a3714,BiBrN,ABC_oP6_59_b_a_a:Bi-Br-N,0
e543679f07e2509afb79eb9411c11ebb,BiBrO,ABC_oP6_59_b_a_a:Bi-Br-O,2
ffd7c37fab689ad01b32a31cc1023113,BiC3,AB3_hP8_191_c_l:Bi-C,0
55f13c1f5d9c43e31212b407834cd5e9,BiCl,AB_tP4_129_a_c:Bi-Cl,2
c23ce50087dde7fe869c4f3493b8b55c,BiCl,AB_hP4_164_d_d:Bi-Cl,2
4bc308bf49a1ffb4376e381751d98bd9,BiCl2,AB2_tP3_115_a_g:Bi-Cl,2
43bdd3c5bf2179c96387eb849147b813,BiCl2,AB2_hP3_164_a_d:Bi-Cl,2
f788057d002d95af06b52dba776d47e1,BiCl2,AB2_hP3_187_a_h:Bi-Cl,2
9033198fb60fcc5b4669b5b1d61c70d0,BiCl3,AB3_hP8_191_c_i:Bi-Cl,2
1c4a189024d20637204c8728f015e117,BiCl3,AB3_hP8_162_c_k:Bi-Cl,2
8d9f57117c7ced2ba892caa746ba8394,BiClO,ABC_oP6_59_b_a_a:Bi-Cl-O,2
a9bb0fd769f868e9ee1a9ad1febc73d3,BiF,AB_hP4_164_d_d:Bi-F,2
70fe80e54a25018ee522b7fa309867b1,BiF2,AB2_tP3_115_a_g:Bi-F,2
a17f5022d2f01aa70c343e97329b1cd2,BiF3,AB3_hP8_147_d_g:Bi-F,2
22b7d1b39cf1d1e84fb7078103f35598,BiH(SeO3)2,ABC6D2_mC20_8_a_a_2a2b_2a:Bi-H-O-Se,2
5f1b123d7b9f8b1f94172b2c9191e86d,BiI,AB_tP4_129_a_c:Bi-I,2
94af3ac7b2c63812c7da311f53c24082,BiI,AB_hP4_164_d_d:Bi-I,2
3f44f3b485cedf8fec5a4f1b55a0a348,BiI2,AB2_hP3_187_a_h:Bi-I,2
507bd65e054afebb8fb3fa8c43c70ed0,BiI2,AB2_tP3_115_a_g:Bi-I,2
5ab81d5e4a4e2219c0f3d84eb5f0b929,BiI2,AB2_hP3_164_a_d:Bi-I,2
520484813cb4578e8a399d3bed60372a,BiI3,AB3_hP8_162_c_k:Bi-I,2
515f8a7920847d6bf6434df5d9d7ed91,BiI3,AB3_hP8_189_c_i:Bi-I,2
b689e48f9b9ab9340b092a6222e58822,BiIN,ABC_oP6_59_b_a_a:Bi-I-N,0
3935925f29c28c925b4af5d237d5ac0d,BiIO,ABC_oP6_59_b_a_a:Bi-I-O,2
d8c335ae8d97102e48929e854e68fe52,BiMoAs,ABC_hP3_156_a_b_c:As-Bi-Mo,2
a3a593ec159facc9a40e0be7128ec148,BiMoAs,ABC_hP3_156_a_a_b:As-Bi-Mo,2
4408ff4f7014f75e4aacc1dceda4cd06,BiNCl,ABC_oP6_59_b_a_a:Bi-Cl-N,0
4eeb928c56ae5f1bc6c8764999e325f7,BiO,AB_hP4_187_g_h:Bi-O,2
7139f972c3722a3901afb5b2dabf62a6,BiO,AB_tP4_129_c_a:Bi-O,2
aea0ca802bcc825ccc67ab768f775d48,BiO,AB_hP2_156_a_b:Bi-O,2
62be928fc615b35eaccf94ccb5346604,BiO2,AB2_tP3_115_a_g:Bi-O,2
b0fab804888f2e5bfb74c726e066d03c,BiPS3,ABC3_aP10_1_2a_2a_6a:Bi-P-S,2
2bc1e003e4cbee74409d0df5e072fef5,BiPSe3,ABC3_hP10_157_b_2a_2c:Bi-P-Se,2
b8aea026cdf0c8fd3cf18fe27c0ffa6b,BiPb3,AB3_hP8_191_c_l:Bi-Pb,0
6ba50653c73a774177df8f5769dc3d90,BiS,AB_hP4_164_c_d:Bi-S,2
2f9ecf684c330791f319fa229ff1ef01,BiS,AB_hP4_187_g_h:Bi-S,2
716c89ea72f66cdffdd86b775f6bff99,BiS,AB_hP4_164_d_d:Bi-S,2
f44245f41a46e1ebde17b7dd019f752e,BiS,AB_tP2_123_a_c:Bi-S,2
9e6c4868aef4127d587a370ff7042d91,BiS2,AB2_mC6_12_a_i:Bi-S,2
481ecc00f3d2ba1e7e65a6a27fa969f7,BiS2,AB2_hP3_187_a_h:Bi-S,2
7c7c3e83be35ecc95c33cd082bb24fb4,BiS2,AB2_hP3_164_a_d:Bi-S,2
7f634c3e1f10c52cada905c0e8d4ff04,BiS2,AB2_tP3_115_a_g:Bi-S,2
6ae1b36ab392ad7f615a5b4b2d37b05e,BiSBr,ABC_hP3_156_b_a_a:Bi-Br-S,2
5a3e37078da4ab3fbbe929fe92c58010,BiSBr,ABC_hP3_156_a_b_c:Bi-Br-S,2
398d8b106e23274c5d4a639d8ff03e01,BiSBr,ABC_oP6_59_b_a_a:Bi-Br-S,2
62d1d33d865ddf1d321073f1e1cb8ee0,BiSCl,ABC_oP6_59_b_a_a:Bi-Cl-S,2
abf5451b7089affb73e5286dce8c3245,BiSCl,ABC_hP3_156_b_a_a:Bi-Cl-S,2
ecd939cebe9f8d7f08c71d35aba7a69f,BiSCl,ABC_hP3_156_a_b_c:Bi-Cl-S,2
fab7b581b22086804c61c63043f32e4a,BiSI,ABC_oP6_59_b_a_a:Bi-I-S,2
10a1fef307a4df68f4d8f8eb134d643d,BiSI,ABC_hP3_156_a_b_c:Bi-I-S,2
7f07d1f6033fc203bb688092b769d6e9,BiSI,ABC_hP3_156_b_a_a:Bi-I-S,2
23a0025efe80050569d29a2bf856ac44,BiSbMo,ABC_hP3_156_a_b_c:Bi-Mo-Sb,0
84cfaf961e0a18128fc3348adfda8528,BiSbMo,ABC_hP3_156_a_b_a:Bi-Mo-Sb,0
311423f9eeedcc0e317b12e4bc0cad0f,BiSbW,ABC_hP3_156_a_a_b:Bi-Sb-W,0
10d1497576ba124f781093c087286e8e,BiSbW,ABC_hP3_156_a_b_c:Bi-Sb-W,0
30e15cade75f5d525efed8b750d2558d,BiSe,AB_hP4_187_g_h:Bi-Se,2
1b80273d42a29701db4ed46df46a8cee,BiSe,AB_tP2_123_a_c:Bi-Se,2
2bbb7c8e639cc47e88d6ee3f997bd3b4,BiSe,AB_hP4_164_d_d:Bi-Se,2
2723fdb9fe9bd74376d7f3d9424fd87e,BiSe,AB_hP4_164_c_d:Bi-Se,2
efdbd0167dc720161427c5e94cf2b23c,BiSe2,AB2_hP3_164_a_d:Bi-Se,2
8e36b86b6394b82bb9245acb4229b0f7,BiSe2,AB2_hP3_187_a_h:Bi-Se,2
fc4c7fca6a788b0f550759cb3f4d632d,BiSe2,AB2_tP3_115_a_g:Bi-Se,2
f1f5ab8254308330f13dd440daafc3d7,BiSeBr,ABC_hP3_156_a_b_c:Bi-Br-Se,2
d0da8b0515eea11cfad7d0cda5330e9c,BiSeBr,ABC_hP3_156_b_a_a:Bi-Br-Se,2
bbf6a55a5fbcb92d218633ee95d913a9,BiSeBr,ABC_oP6_59_b_a_a:Bi-Br-Se,2
9d13c5590a7bd733fd20e6768ca3cb21,BiSeCl,ABC_hP3_156_b_a_a:Bi-Cl-Se,2
7b5fb42790f345488ba0597c25544609,BiSeCl,ABC_oP6_59_b_a_a:Bi-Cl-Se,2
6ea64b0bec0569df34912a7214df35f0,BiSeCl,ABC_hP3_156_a_b_c:Bi-Cl-Se,2
a1fa5a8d04610a0cd15a47931274726e,BiSeI,ABC_hP3_156_b_a_a:Bi-I-Se,2
e92e54741b3678d44b4534a812a21fdc,BiSeI,ABC_oP6_59_b_a_a:Bi-I-Se,2
f37edc6f6c34c353dff8b2b2b1b7b060,BiSeI,ABC_hP3_156_a_b_c:Bi-I-Se,2
132be7d217b710126a1f31ee9ba439ca,BiTe,AB_hP4_164_c_d:Bi-Te,2
4d40f144acde2c16559890e793594f24,BiTe,AB_hP4_164_d_d:Bi-Te,2
a42b4db244159f1ab35a6a54cfc1f9dc,BiTe,AB_hP4_187_g_h:Bi-Te,2
125682780da38a3809c4a76a526f5d5e,BiTe,AB_tP2_123_a_c:Bi-Te,0
4a102eaa4cfd8b7d9981f17e2e8c2b72,BiTe2,AB2_mP6_10_ae_mn:Bi-Te,2
f5b6e9a361dcb06e99c8d79a645468b8,BiTe2,AB2_hP3_187_a_h:Bi-Te,2
d78a208cbdedc7866c929b0c84514eba,BiTe2,AB2_tP3_115_a_g:Bi-Te,0
57441bd8dbcbbd7a38667e4ecf79e8d3,BiTe2,AB2_hP3_164_a_d:Bi-Te,2
b3e904b876e478f7e28369d676c61f48,BiTe3P,ABC3_hP10_157_b_2a_2c:Bi-P-Te,2
4ce748713dcf6bcecd8fa27b1388cc4e,BiTeBr,ABC_hP3_156_a_b_c:Bi-Br-Te,2
245161e261345c19f1a9672ff18393e8,BiTeBr,ABC_hP3_156_b_a_a:Bi-Br-Te,2
8a785d4fc7a996ee2f88d97038df8549,BiTeCl,ABC_hP3_156_b_a_a:Bi-Cl-Te,2
1a249ef722ec4a7b9201e1a35f94cba6,BiTeCl,ABC_hP3_156_a_b_c:Bi-Cl-Te,2
c12a4f24082cce5cad08070ea1630ca5,BiTeI,ABC_hP3_156_a_b_c:Bi-I-Te,2
35c8042d9051885594cc8f5773029e0c,BiTeI,ABC_hP3_156_b_a_a:Bi-I-Te,2
1ecc11163d2e8fcf735104d11abb588e,C,A_hP2_191_c:C,2
9043a942e9c31d4b4fd05f51f321fc38,C3N,A3B_hP8_191_l_c:C-N,0
6f74fc3827af3bee8c9d45e88a62a267,C3N4,A3B4_hP14_187_2j_acl:C-N,0
f761f1d0216f906f88d76c1390395ee2,CF,AB_hP4_164_d_d:C-F,2
1ac5a24b7aad935d04f92d31576fb4b7,CN,AB_hP2_187_a_c:C-N,0
fe4f82253da648f1c122d89d23efd97c,Ca(AuF6)2,A2BC12_tP15_115_g_a_2gl:Au-Ca-F,2
ade8acb470ce8ebb855dea0f42e2d6b8,Ca(ClO2)2,AB2C4_tP14_125_a_h_m:Ca-Cl-O,2
21ba988b3edf75090219e9d73dd3d6ae,Ca(HO)2,AB2C2_hP5_164_a_d_d:Ca-H-O,2
68cc6a4872163028dfab3d43e6277662,Ca(HO)4,AB4C4_oC18_65_a_n_n:Ca-H-O,2
7972155adfb252c3b6a24235d23cf60e,Ca(HS)2,AB2C2_hP5_164_a_d_d:Ca-H-S,2
e6244fb1afe04263a89b21f7138c5457,Ca(OF)2,AB2C2_aP5_1_a_2a_2a:Ca-F-O,2
3199e9e50d3c27dad14979fe71ad0933,Ca2Ag(BrO)2,AB2C2D2_tP7_123_a_g_h_f:Ag-Br-Ca-O,2
6992c5b3cbf3a0be485f63542e7b10f6,Ca2Ag(ClO)2,AB2C2D2_oC14_38_a_c_c_d:Ag-Ca-Cl-O,2
78e2cb6686dfc5821cdc508f7150c8c4,Ca2Ag(IO)2,AB2C2D2_tP7_123_a_h_g_f:Ag-Ca-I-O,2
4fe25904b653b3cd1e97f4f02014a6aa,Ca2Ag(SBr)2,AB2C2D2_oC14_38_a_c_c_d:Ag-Br-Ca-S,2
7d3d837fd144c116158c442903a525b4,Ca2Ag(SCl)2,AB2C2D2_oC14_38_a_c_c_d:Ag-Ca-Cl-S,2
c3fbb6b1aadc34bbe76360b2eda5755c,Ca2Ag(SI)2,AB2C2D2_oC14_38_a_c_c_d:Ag-Ca-I-S,2
1835823bd9dfaa0e08725035c5d4ea55,Ca2Au(BrO)2,AB2C2D2_tP7_123_a_g_h_f:Au-Br-Ca-O,2
3f59aec29a86381affc233ad5136d68e,Ca2Au(ClO)2,AB2C2D2_oC14_38_a_c_c_d:Au-Ca-Cl-O,2
5ce20e087873794da6671f613e6f83d0,Ca2Au(IO)2,AB2C2D2_oC14_38_a_c_c_d:Au-Ca-I-O,2
520aa95b14842f9fa5f843e40e26968d,Ca2Au(SBr)2,AB2C2D2_oC14_38_a_c_c_d:Au-Br-Ca-S,2
a24779df8a3d0cc8750d43828daeac23,Ca2Au(SCl)2,AB2C2D2_oC14_38_a_c_c_d:Au-Ca-Cl-S,2
50e611b25fb5c4a69f58181899ed7b8f,Ca2Au(SI)2,AB2C2D2_oC14_38_a_c_c_d:Au-Ca-I-S,2
afe13786620964b418d9c30428892207,Ca2C,AB2_hP3_164_a_d:C-Ca,0
ad4dc21e80c2a3d3f15bdb26d890341c,Ca2CoO3,A2BC3_oC12_38_c_a_ac:Ca-Co-O,2
2fde6a8d1f11fd5ca2b2257bb5564b7e,Ca2Cu(BrO)2,A2B2CD2_tP7_123_g_h_a_f:Br-Ca-Cu-O,2
e9ca5a57e08c30e4504a334ef6f23f5e,Ca2Cu(ClO)2,A2B2CD2_tP7_123_h_g_a_f:Ca-Cl-Cu-O,2
4d07a85a33c6821da495f07a90be8c77,Ca2Cu(IO)2,A2BC2D2_tP7_123_h_a_g_f:Ca-Cu-I-O,2
eb2c1213c943feefda1f45d40597227e,Ca2Cu(SBr)2,A2B2CD2_oC14_38_c_c_a_d:Br-Ca-Cu-S,2
2521e716c58085d4327cf482df8ebc36,Ca2Cu(SCl)2,A2B2CD2_oC14_38_c_c_a_d:Ca-Cl-Cu-S,2
813e53e31ee23428771260381728001c,Ca2Cu(SI)2,A2BC2D2_tP7_123_h_a_g_f:Ca-Cu-I-S,2
6f799adf68987cd5b65bf79d3b115673,Ca2N,A2B_hP3_164_d_a:Ca-N,2
58e0de8435a2980eacb896ee222d13a4,Ca3Cu2(BrO2)2,A2B3C2D4_tP11_123_h_ag_h_i:Br-Ca-Cu-O,2
1675c226500368c2b1331146829801d3,CaAs,AB_mP8_14_e_e:As-Ca,2
bb07c75133983757044f7b4adb91812e,CaBr,AB_tP4_129_c_a:Br-Ca,2
372bb0335c96d6e550e6a6ca3e76e85a,CaBr2,A2B_tP3_115_g_a:Br-Ca,2
90e761e70ae7370b2e226d1b077a502f,CaBr2,A2B_hP3_164_d_a:Br-Ca,2
b96af90cdf1b15e96ae71a64f76d2a1e,CaBr2,A2B_hP3_187_h_a:Br-Ca,2
c04891624e47d371cc1497259717d42c,CaCO3F,ABCD3_oP12_59_a_a_b_ae:C-Ca-F-O,2
67da011b0ec003004f5fc1b262891de3,CaCl,AB_tP4_129_a_c:Ca-Cl,2
ba582b1691cdd97f5bde66d8441d1f14,CaCl,AB_tP4_129_c_c:Ca-Cl,2
8cb68ac52502f8936d28303b81f1fa72,CaCl2,AB2_hP3_164_a_d:Ca-Cl,2
df2edf3d6c64988324a8f26e5c53ebdd,CaCl2,AB2_hP3_187_a_h:Ca-Cl,2
b88b7a538ef93d46d3a9b6fc72347cd1,CaCl2,AB2_tP3_115_a_g:Ca-Cl,2
3851219156749fb2da7ccc52a54cf13e,CaF,AB_tP2_123_a_c:Ca-F,2
e744371149bc9a9cdb10c978f793b6ab,CaF2,AB2_tP3_115_a_g:Ca-F,2
a2cf92d8ac766c9a8c6b8dde3ce4abaf,CaFeSi,ABC_tP6_129_c_a_c:Ca-Fe-Si,2
1c2c4f485fc53d887a2031a761117875,CaH4(ClO)2,AB2C4D2_oP18_53_a_g_i_h:Ca-Cl-H-O,2
58168924812740ddb5410bd5d9308974,CaHBr,ABC_tP6_129_c_c_a:Br-Ca-H,2
4937548fb3e3ae20e073019fa76e0197,CaI,AB_tP4_129_a_c:Ca-I,2
ced43227b5a7e65bdf98728a9de2a7a8,CaI2,AB2_tP3_115_a_g:Ca-I,2
df9b396867706f4860cff3ab89a4b534,CaI2,AB2_hP3_164_a_d:Ca-I,2
1d3cb88c725a03789f545e03ed16b19f,CaI2,AB2_hP3_187_a_h:Ca-I,2
b872f02ae7bcf7934f61fe0d4007db9a,CaMnGe,ABC_tP6_129_c_c_a:Ca-Ge-Mn,2
29837a31b5e50d95c075721985110398,CaMnSi,ABC_tP6_129_c_a_c:Ca-Mn-Si,2
f098cf07b3b7b3ddf497037ff8199d06,CaMnSn,ABC_mC12_12_i_g_i:Ca-Mn-Sn,2
5b47690e7bd648d335a46aefbded384f,CaS2,AB2_tP3_115_a_g:Ca-S,2
9378afda35504ef05c8b231580739b88,CaSe2,AB2_tP3_115_a_g:Ca-Se,2
3f97f24537d3cf8ad81977362eae0eb5,CaSn2F6,AB6C2_aP18_2_i_6i_2i:Ca-F-Sn,2
e2f94416e234ad71dc00ef6df938969f,CaTe2,AB2_tP3_115_a_g:Ca-Te,2
d23d0de8bd389217690f0f761120b1d1,CaTeO3,AB3C_mP20_14_e_3e_e:Ca-O-Te,2
7c22e038f2fd20154ca216645b0ca095,Cd(HO)2,AB2C2_hP5_164_a_d_d:Cd-H-O,2
ceeffbd60295719f6e4fa93a61eddb9b,Cd(HS)2,AB2C2_hP5_164_a_d_d:Cd-H-S,2
846271b3219c923c2d6a3f335eae8e8a,Cd(OF)2,AB2C2_hP5_164_a_d_d:Cd-F-O,2
891c261c25d73fbcb626e7f46290abe2,CdBiClO2,ABCD2_mP10_11_e_e_e_2e:Bi-Cd-Cl-O,2
af9eb7d4ceff5e5f4d1d80496f8c4b5b,CdBr,AB_hP4_164_d_d:Br-Cd,2
5a61fcb2ce9fcdd1890fab5bb28c6c4a,CdBr,AB_tP4_129_c_a:Br-Cd,2
ddbf13066409a2f7711ef3ec59ea4e6d,CdBr2,A2B_tP3_115_g_a:Br-Cd,2
3f8ae659861e05c500d664857330fdf9,CdBr2,A2B_hP3_164_d_a:Br-Cd,2
16ffa47ff76348edd32be03bce4e7b46,CdBr2,A2B_hP3_187_h_a:Br-Cd,2
d6e9359f2b1d6e1bbe0c0017f0bac512,CdBrO,ABC_mP12_14_e_e_e:Br-Cd-O,2
5b9c643f08034a9cec5a484e196e7e6a,CdCl,AB_hP4_164_d_d:Cd-Cl,2
bac040ada2b125ab8fdac6b7db927e64,CdCl,AB_tP4_129_a_c:Cd-Cl,2
fb52e6c1d8c7da6d7355ce31efdf87c3,CdCl2,AB2_tP3_115_a_g:Cd-Cl,2
792041cc91f8a4e96b2d6947bfaa3161,CdCl2,AB2_hP3_164_a_d:Cd-Cl,2
93052e85222587b682cfd63adddd0727,CdCl2,AB2_hP3_187_a_h:Cd-Cl,2
5e57568ceee435afe4441458b6a02f1f,CdF,AB_tP4_129_a_c:Cd-F,2
722bdf799c4670fccbab6076bf01c2b3,CdF,AB_hP4_164_d_d:Cd-F,2
c9f896dba241c8d91643ef94ea50b2f4,CdF2,AB2_tP3_115_a_g:Cd-F,2
76e07e23a5144e5dbaeeddc54e595b47,CdH2SeO4,AB2C4D_oP16_31_a_b_2ab_a:Cd-H-O-Se,2
4ab9ea6f89bb1eb00bd0366558d3eb95,CdH4C4(NCl)2,A4BC2D4E2_mP13_10_o_a_m_o_i:C-Cd-Cl-H-N,2
8e0999ab22f81d7170a1d97c16cc0dc2,CdHClO,ABCD_hP4_156_b_c_a_a:Cd-Cl-H-O,2
c5452f165ee934a1681d135a1ab96988,CdI,AB_tP4_129_a_c:Cd-I,2
a503242ce9cc20b5918812027318b9d9,CdI,AB_hP4_164_d_d:Cd-I,2
7ef3faf962845407cefa527c54c96f83,CdI2,AB2_hP3_164_a_d:Cd-I,2
e63123c74a8fb6f8cda37e4e3b2a3eac,CdI2,AB2_hP3_187_a_h:Cd-I,2
1ee5aa726908e9f02de465dee93be5da,CdI2,AB2_tP3_115_a_g:Cd-I,2
cf8a9f57e9a1196bccd6e9a8c26a54ed,CdIO,ABC_mP12_14_e_e_e:Cd-I-O,2
f2d124a226309f87b1c7a37939ea600d,CdInGaS4,ABCD4_hP7_156_c_a_b_2a2b:Cd-Ga-In-S,2
23502a22872f7efdf34afed1615f8a94,CdInGaS4,ABCD4_hP7_156_b_a_a_2abc:Cd-Ga-In-S,2
8d9e4a44474581123829bd1dbcbdfc7c,CdO2,AB2_mC6_12_a_i:Cd-O,2
3e7f114783c109889ebbb666af6192dc,CdPS3,ABC3_hP10_162_c_e_k:Cd-P-S,2
59013a5e373744ed31a074cb6a992a82,CdPSe3,ABC3_hP10_162_c_e_k:Cd-P-Se,2
d875fb4597fd6ba4bb18e32a39840628,CdPb2(ClO)2,AB2C2D2_mC14_12_a_i_i_i:Cd-Cl-O-Pb,2
8657c7f1a480f0362f9d943ba630c394,CdS,AB_tP2_123_a_c:Cd-S,2
2634240dae74174e6f5201c690b614f0,CdS,AB_hP4_164_d_d:Cd-S,2
a7ee147f196e8483eee6d67d37558b15,CdS2,AB2_mP6_14_a_e:Cd-S,2
edcb833ee94b1d5ba557dec0c4119baf,CdS2,AB2_tP3_115_a_g:Cd-S,0
24539df2bbcc599e5f7ea6b9b8d759eb,CdS2,AB2_aP3_2_a_i:Cd-S,2
f511cc878b69a77941679c8b8df8e303,CdSe,AB_hP4_164_d_d:Cd-Se,2
d53bfd2f9752731455f30721fc224e05,CdSe,AB_tP2_123_a_c:Cd-Se,2
ce2e85128613c229ae8ab892c69fa2d8,CdSe2,AB2_tP3_115_a_g:Cd-Se,2
616a4053c72aef961869fc818c74367e,CdSe2,AB2_mC6_12_a_i:Cd-Se,2
dd2ea13df5485394a31631060211573a,CdTe,AB_hP4_164_d_d:Cd-Te,2
9bf7e6f0cfa11c179a0689bf3beb898f,CdTe,AB_hP4_164_c_d:Cd-Te,2
4050f404ffbaf81f424eca98447b3503,CdTe,AB_tP2_123_a_c:Cd-Te,2
8d51e236c384192958d7b68b757519dd,CdTe2,AB2_mC6_12_a_i:Cd-Te,2
41410f82f156100942bd6c027de0d897,CdTe2,AB2_tP3_115_a_g:Cd-Te,2
6d8ccfbb9f04e62cdd9dc454647d1446,CdTe3P,ABC3_hP10_162_c_e_k:Cd-P-Te,2
4e3373d1ad907a08d2db891de145ed1e,Co(ClO4)2,A2BC8_hP11_147_d_a_dg:Cl-Co-O,2
1cdb3e26ce4dba9e7ddf43b26b33186b,Co(HO)2,AB2C2_hP5_164_a_d_d:Co-H-O,2
b2002ea3472cc709ee45d7bfa9c148ab,Co(ReO4)2,AB8C2_hP11_147_a_dg_d:Co-O-Re,2
54d8bfe59f3c2cdab58e339dfd47e30d,CoBr,AB_hP4_164_d_d:Br-Co,2
50ee4ceb68022e0939d62c45b36f3615,CoBr,AB_tP4_129_c_a:Br-Co,2
cb5bb415b7d5c7c8b338eb5038e19c4a,CoBr2,A2B_hP3_187_h_a:Br-Co,2
3ee51d8bbd820f2eed00fe423083536b,CoBr2,A2B_hP3_164_d_a:Br-Co,2
9d0fc91a2f8f0871ec90272f67fbc881,CoBr2,A2B_tP3_115_g_a:Br-Co,2
bcc9ae4e2f7e0c66a68b489b26b5d86c,CoBr3,A3B_hP8_191_i_c:Br-Co,2
679a81016e35c90d5ba8b9f7ff174e03,CoBr3,A3B_hP8_162_k_c:Br-Co,2
967cd03f281c0f991e7b72b719a33870,CoBrN,ABC_oP6_59_a_b_a:Br-Co-N,2
faef4634d728280ec2e0ea4d6cf41629,CoBrO,ABC_oP6_59_a_b_a:Br-Co-O,2
